sale_id,date_id,product_id,store_id,actual_sales,forecast_sales,forecast_lower_bound,forecast_upper_bound,units_sold,revenue,cost
1470,196,8,10,1238.76,1280.6,1088.51,1472.69,16,1238.76,696.44
1471,196,14,8,372.68,349.63,297.19,402.08,4,372.68,215.88
1472,196,5,9,2590.64,2759.03,2345.18,3172.88,19,2590.64,1437.19
1473,196,16,2,2556.33,2936.95,2496.4,3377.49,3,2556.33,1784.53
1474,197,6,8,447.4,452.86,384.93,520.79,1,447.4,262.4
1475,197,6,2,443.15,471.84,401.06,542.61,1,443.15,254.39
1476,197,11,7,1690.84,1567.9,1332.71,1803.08,9,1690.84,1050.76
1477,197,4,3,905.56,903.37,767.87,1038.88,18,905.56,606.12
1478,197,11,4,3982.4,4102.69,3487.28,4718.09,19,3982.4,2575.01
1479,197,13,7,3522.45,3455.84,2937.46,3974.21,18,3522.45,2060.65
1480,197,9,2,908.36,796.4,676.94,915.86,10,908.36,600.51
1481,197,7,2,2915.77,3224.84,2741.12,3708.57,5,2915.77,2020.95
1482,198,1,5,1322.4,1199.36,1019.45,1379.26,1,1322.4,804.31
1483,198,14,6,1131.55,1278.85,1087.02,1470.68,12,1131.55,643.79
1484,198,20,10,434.86,370.83,315.21,426.46,8,434.86,294.77
1485,198,11,3,2124.21,2124.11,1805.49,2442.72,10,2124.21,1313.54
1486,198,20,5,309.58,342.0,290.7,393.3,5,309.58,208.7
1487,198,2,10,2882.45,3306.46,2810.49,3802.43,3,2882.45,1638.73
1488,198,19,8,1041.96,1105.77,939.91,1271.64,7,1041.96,631.96
1489,198,11,3,1489.97,1684.16,1431.54,1936.78,7,1489.97,869.79
1490,198,2,3,4177.73,3925.94,3337.05,4514.84,4,4177.73,2808.49
1491,199,1,9,5027.04,5295.33,4501.03,6089.63,4,5027.04,3511.62
1492,199,13,7,539.99,504.84,429.12,580.57,3,539.99,353.4
1493,199,7,9,2203.04,2086.33,1773.38,2399.28,4,2203.04,1473.15
1494,199,2,5,4119.58,4214.94,3582.7,4847.18,4,4119.58,2538.83
1495,199,16,5,1505.24,1642.68,1396.28,1889.08,2,1505.24,872.06
1496,199,1,6,5977.93,6489.94,5516.45,7463.43,5,5977.93,4057.61
1497,200,14,3,163.62,186.89,158.86,214.93,2,163.62,94.4
1498,200,2,2,5144.95,5289.1,4495.73,6082.46,5,5144.95,3578.1
1499,200,13,4,330.71,320.45,272.38,368.52,2,330.71,196.9
1500,200,20,3,809.32,928.57,789.28,1067.85,13,809.32,526.55
1501,200,3,8,7254.51,7587.92,6449.73,8726.1,4,7254.51,4389.69
1502,200,4,2,135.89,141.65,120.41,162.9,3,135.89,93.26
1503,200,8,1,1522.91,1556.09,1322.68,1789.51,19,1522.91,900.13
1504,200,4,10,287.18,330.25,280.71,379.79,6,287.18,188.22
1505,201,19,3,575.17,612.05,520.25,703.86,4,575.17,390.73
1506,201,18,3,1695.87,1451.53,1233.8,1669.26,4,1695.87,1074.18
1507,201,18,9,1456.81,1604.15,1363.53,1844.78,4,1456.81,919.02
1508,201,4,4,183.48,188.94,160.6,217.28,4,183.48,105.87
1509,201,18,8,1106.76,983.51,835.99,1131.04,3,1106.76,642.95
1510,201,6,2,2135.79,2297.94,1953.25,2642.63,5,2135.79,1201.79
1511,201,4,9,476.63,482.98,410.53,555.43,10,476.63,292.39
1512,202,1,4,3543.28,4017.15,3414.58,4619.73,3,3543.28,2429.6
1513,202,10,9,1295.45,1291.73,1097.97,1485.49,4,1295.45,773.3
1514,202,12,10,2687.68,2839.21,2413.33,3265.09,18,2687.68,1745.36
1515,202,2,4,936.68,880.39,748.34,1012.45,1,936.68,632.16
1516,202,5,10,2190.13,2097.53,1782.9,2412.16,18,2190.13,1246.78
1517,202,20,7,178.76,165.93,141.04,190.82,3,178.76,115.74
1518,202,6,7,1646.3,1524.9,1296.16,1753.63,4,1646.3,1010.5
1519,202,5,9,825.44,883.06,750.6,1015.52,7,825.44,577.24
1520,202,7,6,3089.23,3386.27,2878.33,3894.21,5,3089.23,1979.4
1521,202,14,3,1075.42,1054.01,895.91,1212.11,11,1075.42,595.66
1522,203,8,2,657.62,580.68,493.58,667.78,9,657.62,415.78
1523,203,3,6,1846.9,1754.66,1491.46,2017.85,1,1846.9,1091.49
1524,203,8,5,72.65,83.1,70.63,95.56,1,72.65,42.38
1525,203,4,2,295.56,328.85,279.52,378.18,6,295.56,188.66
1526,203,16,2,3874.27,3958.14,3364.42,4551.86,5,3874.27,2294.73
1527,203,9,10,427.41,385.19,327.41,442.97,4,427.41,295.76
1528,203,13,3,2279.49,2401.09,2040.93,2761.25,12,2279.49,1523.41
1529,203,18,10,1588.61,1411.12,1199.45,1622.79,4,1588.61,876.0
1530,203,17,3,1855.21,1892.81,1608.89,2176.73,2,1855.21,1094.77
1531,204,12,4,2931.27,2894.15,2460.03,3328.27,20,2931.27,1805.21
1532,204,12,8,2425.0,2754.28,2341.14,3167.42,17,2425.0,1523.12
1533,204,8,5,258.21,250.97,213.32,288.61,3,258.21,154.13
1534,204,3,2,1986.34,2251.43,1913.72,2589.15,1,1986.34,1141.68
1535,204,2,2,3029.46,3022.97,2569.52,3476.41,3,3029.46,2063.53
1536,204,14,9,443.19,445.19,378.41,511.96,5,443.19,310.1
1537,204,18,2,1440.84,1306.92,1110.88,1502.96,4,1440.84,972.15
1538,204,1,7,6819.32,6296.06,5351.65,7240.47,5,6819.32,4506.53
1539,204,17,10,1020.45,1162.7,988.29,1337.1,1,1020.45,664.5
1540,204,17,4,1828.22,2014.37,1712.22,2316.53,2,1828.22,1146.39
1541,205,14,8,1080.75,1233.05,1048.09,1418.0,13,1080.75,649.2
1542,205,8,9,302.73,301.2,256.02,346.38,4,302.73,178.52
1543,205,1,10,4902.39,4615.33,3923.03,5307.63,4,4902.39,3382.48
1544,205,17,1,4309.68,4760.07,4046.06,5474.08,4,4309.68,2407.49
1545,205,1,10,5017.83,4797.89,4078.21,5517.57,4,5017.83,2763.69
1546,206,6,7,1214.69,1189.47,1011.05,1367.89,3,1214.69,704.07
1547,206,17,9,1962.32,2205.52,1874.69,2536.35,2,1962.32,1081.31
1548,206,9,4,1550.85,1457.47,1238.85,1676.09,16,1550.85,952.61
1549,206,6,9,1241.58,1218.7,1035.9,1401.51,3,1241.58,839.19
1550,206,6,3,1413.57,1204.0,1023.4,1384.59,3,1413.57,964.81
1551,206,7,2,1146.46,1020.47,867.4,1173.54,2,1146.46,702.96
1552,206,11,1,1233.69,1399.64,1189.69,1609.58,6,1233.69,856.12
1553,206,9,2,1382.97,1381.13,1173.96,1588.3,14,1382.97,902.06
1554,206,5,6,1677.62,1890.8,1607.18,2174.42,13,1677.62,1134.84
1555,206,13,3,781.54,850.17,722.64,977.7,4,781.54,444.63
1556,207,17,1,1819.0,1998.99,1699.14,2298.83,2,1819.0,1117.68
1557,207,20,1,822.73,768.98,653.63,884.32,14,822.73,462.7
1558,207,14,4,1656.29,1661.87,1412.59,1911.15,20,1656.29,972.94
1559,207,4,5,405.04,396.43,336.97,455.9,8,405.04,251.56
1560,207,4,9,917.51,1053.09,895.13,1211.05,20,917.51,586.0
1561,207,5,4,478.05,411.85,350.07,473.62,4,478.05,333.95
1562,207,5,7,132.0,115.81,98.43,133.18,1,132.0,73.61
1563,208,17,5,1886.82,1844.98,1568.23,2121.72,2,1886.82,1055.12
1564,208,14,1,820.59,787.01,668.95,905.06,10,820.59,567.4
1565,208,14,4,1056.36,955.51,812.18,1098.83,11,1056.36,581.08
1566,208,11,4,1978.88,2221.38,1888.17,2554.59,10,1978.88,1118.29
1567,208,6,5,1747.0,1644.46,1397.79,1891.13,4,1747.0,986.24
1568,208,1,9,2510.3,2692.01,2288.21,3095.81,2,2510.3,1516.74
1569,208,19,9,2903.47,3034.34,2579.19,3489.49,20,2903.47,1688.38
1570,208,13,2,663.09,711.34,604.64,818.04,4,663.09,376.67
1571,209,7,4,2599.9,2268.32,1928.07,2608.57,4,2599.9,1643.1
1572,209,11,5,3495.81,3183.28,2705.79,3660.77,16,3495.81,2300.64
1573,209,2,3,1965.32,2090.08,1776.57,2403.59,2,1965.32,1343.76
1574,209,18,6,1184.67,1261.9,1072.62,1451.19,3,1184.67,813.42
1575,209,3,8,7632.1,8668.03,7367.83,9968.23,4,7632.1,5103.07
1576,209,6,10,1399.99,1244.15,1057.52,1430.77,3,1399.99,779.54
1577,209,19,1,1093.21,1059.59,900.66,1218.53,7,1093.21,713.54
1578,209,17,2,1973.12,1978.62,1681.82,2275.41,2,1973.12,1251.7
1579,209,13,7,3416.39,3092.58,2628.7,3556.47,20,3416.39,1961.01
1580,210,19,1,2510.43,2666.89,2266.86,3066.93,17,2510.43,1578.46
1581,210,10,4,1090.61,1107.67,941.52,1273.82,3,1090.61,627.83
1582,210,2,9,1914.82,1995.02,1695.77,2294.28,2,1914.82,1323.73
1583,210,9,3,957.54,828.71,704.4,953.01,9,957.54,667.41
1584,210,7,9,539.27,514.59,437.4,591.78,1,539.27,345.55
1585,210,12,6,486.91,543.0,461.55,624.45,3,486.91,287.09
1586,211,14,10,858.79,744.72,633.01,856.43,10,858.79,577.44
1587,211,12,4,1254.3,1431.76,1217.0,1646.52,9,1254.3,790.97
1588,211,19,2,2109.65,1956.07,1662.66,2249.48,13,2109.65,1358.47
1589,211,20,9,439.17,402.37,342.01,462.72,7,439.17,259.25
1590,211,19,7,736.96,787.77,669.61,905.94,5,736.96,453.29
1591,211,5,8,386.69,381.98,324.68,439.27,3,386.69,259.99
1592,212,7,10,2608.46,2358.36,2004.61,2712.12,4,2608.46,1545.01
1593,212,10,3,742.32,784.05,666.44,901.66,2,742.32,429.19
1594,212,5,2,1713.99,1924.36,1635.71,2213.01,14,1713.99,1192.18
1595,212,4,9,256.11,279.78,237.81,321.74,5,256.11,164.04
1596,212,13,7,165.04,140.95,119.81,162.1,1,165.04,111.33
1597,212,2,3,2105.94,1959.15,1665.28,2253.02,2,2105.94,1454.76
1598,213,1,1,1310.01,1435.08,1219.82,1650.35,1,1310.01,888.06
1599,213,3,4,3783.13,3854.46,3276.29,4432.63,2,3783.13,2332.86
1600,213,6,5,1341.32,1238.23,1052.49,1423.96,3,1341.32,847.08
1601,213,9,9,358.08,309.15,262.78,355.52,4,358.08,226.2
1602,213,4,9,636.86,715.61,608.27,822.95,14,636.86,352.57
1603,213,14,7,431.94,404.32,343.67,464.97,5,431.94,297.29
1604,213,13,2,2674.72,2361.89,2007.61,2716.17,16,2674.72,1511.92
1605,213,10,6,357.08,316.19,268.76,363.62,1,357.08,245.85
1606,213,3,1,8832.44,8643.33,7346.83,9939.83,5,8832.44,5301.47
1607,214,14,3,912.21,853.92,725.83,982.01,10,912.21,621.5
1608,214,9,8,1290.85,1411.18,1199.5,1622.86,12,1290.85,847.7
1609,214,3,1,4009.0,3583.96,3046.36,4121.55,2,4009.0,2293.82
1610,214,15,8,80.27,78.52,66.74,90.3,3,80.27,52.9
1611,214,5,2,1559.42,1410.59,1199.0,1622.18,11,1559.42,947.74
1612,214,11,8,2775.57,3169.3,2693.91,3644.7,14,2775.57,1777.09
1613,215,11,3,1554.81,1577.82,1341.15,1814.49,8,1554.81,980.79
1614,215,16,9,4251.8,4104.64,3488.94,4720.34,5,4251.8,2709.01
1615,215,14,9,1784.54,1951.2,1658.52,2243.88,19,1784.54,1040.21
1616,215,3,4,5130.57,5890.77,5007.15,6774.39,3,5130.57,2835.01
1617,215,18,8,865.18,750.86,638.23,863.49,2,865.18,521.18
1618,215,5,5,1797.28,1987.78,1689.62,2285.95,15,1797.28,1250.5
1619,215,14,4,663.85,575.4,489.09,661.7,7,663.85,378.84
1620,215,5,7,134.06,131.03,111.38,150.69,1,134.06,74.82
1621,215,4,10,146.32,150.44,127.88,173.01,3,146.32,83.95
1622,215,5,6,590.69,515.74,438.38,593.1,5,590.69,375.31
1623,216,5,3,2164.54,2325.65,1976.8,2674.5,16,2164.54,1417.31
1624,216,10,8,1458.14,1433.63,1218.59,1648.67,4,1458.14,943.02
1625,216,1,5,1209.6,1347.91,1145.73,1550.1,1,1209.6,671.11
1626,216,6,9,810.15,891.01,757.36,1024.66,2,810.15,528.21
1627,216,15,9,282.88,283.04,240.58,325.49,9,282.88,185.68
1628,216,14,3,876.79,882.45,750.08,1014.82,9,876.79,610.85
1629,216,5,4,1716.93,1572.14,1336.32,1807.96,13,1716.93,991.62
1630,216,18,10,424.26,420.24,357.21,483.28,1,424.26,253.27
1631,217,13,7,978.34,940.62,799.53,1081.72,6,978.34,600.34
1632,217,9,2,362.56,373.79,317.72,429.85,4,362.56,245.45
1633,217,1,4,3634.16,3205.1,2724.34,3685.87,3,3634.16,2114.3
1634,217,1,5,2624.86,2733.83,2323.76,3143.91,2,2624.86,1456.42
1635,217,9,2,1905.38,1941.81,1650.54,2233.08,19,1905.38,1273.81
1636,217,2,1,2753.17,2595.09,2205.82,2984.35,3,2753.17,1919.18
1637,217,10,7,1638.51,1762.31,1497.96,2026.65,5,1638.51,1079.54
1638,217,5,2,1392.69,1493.57,1269.53,1717.6,11,1392.69,787.08
1639,217,5,1,2596.13,2578.18,2191.46,2964.91,19,2596.13,1766.21
1640,217,2,5,1858.75,1838.18,1562.45,2113.91,2,1858.75,1269.12
1641,218,8,4,416.24,373.91,317.83,430.0,5,416.24,289.1
1642,218,17,10,5424.8,5166.71,4391.7,5941.72,5,5424.8,3622.69
1643,218,11,5,2446.97,2770.07,2354.56,3185.58,12,2446.97,1360.52
1644,218,13,4,1377.55,1421.72,1208.46,1634.98,7,1377.55,955.61
1645,218,19,8,632.32,564.53,479.85,649.21,4,632.32,430.34
1646,219,3,8,1881.84,1695.37,1441.07,1949.68,1,1881.84,1118.45
1647,219,3,5,9235.46,8097.36,6882.76,9311.97,5,9235.46,5327.73
1648,219,15,5,508.4,548.54,466.26,630.82,16,508.4,313.33
1649,219,5,2,2445.24,2345.09,1993.33,2696.86,19,2445.24,1450.01
1650,219,14,10,439.73,441.38,375.17,507.59,5,439.73,283.05
1651,219,11,6,618.75,619.86,526.88,712.84,3,618.75,364.71
1652,219,2,10,1047.16,966.99,821.95,1112.04,1,1047.16,704.93
1653,219,1,3,1244.61,1116.99,949.44,1284.54,1,1244.61,759.08
1654,219,3,4,8164.42,8578.73,7291.92,9865.54,4,8164.42,4917.76
1655,220,18,8,365.95,391.39,332.69,450.1,1,365.95,251.63
1656,220,13,7,1228.32,1067.83,907.66,1228.0,7,1228.32,738.67
1657,220,20,8,429.71,426.64,362.65,490.64,7,429.71,254.28
1658,220,2,9,2177.23,1945.69,1653.84,2237.55,2,2177.23,1267.19
1659,220,19,1,3143.43,2730.76,2321.14,3140.37,20,3143.43,2110.12
1660,220,14,8,567.44,630.09,535.57,724.6,7,567.44,393.18
1661,220,14,5,822.74,719.96,611.96,827.95,9,822.74,461.05
1662,220,13,2,1923.81,1895.77,1611.41,2180.14,10,1923.81,1179.22
1663,221,9,3,181.86,203.77,173.21,234.34,2,181.86,109.35
1664,221,10,3,676.96,660.53,561.45,759.61,2,676.96,420.61
1665,221,6,7,1458.15,1488.91,1265.58,1712.25,3,1458.15,982.0
1666,221,18,10,730.62,767.43,652.32,882.55,2,730.62,469.41
1667,221,11,6,185.09,182.79,155.38,210.21,1,185.09,105.89
1668,221,11,2,2653.83,2830.81,2406.19,3255.43,14,2653.83,1853.0
1669,222,15,10,105.25,113.0,96.05,129.96,4,105.25,60.85
1670,222,18,3,1946.15,1857.45,1578.83,2136.07,5,1946.15,1348.4
1671,222,19,1,1900.21,1624.41,1380.75,1868.07,12,1900.21,1300.69
1672,222,17,2,4115.01,4060.69,3451.59,4669.79,4,4115.01,2516.57
1673,222,12,9,2095.67,2262.32,1922.97,2601.67,14,2095.67,1188.26
1674,222,6,8,1750.43,1778.13,1511.41,2044.85,4,1750.43,1005.44
1675,223,13,5,2573.21,2729.22,2319.84,3138.61,14,2573.21,1777.28
1676,223,4,2,179.91,153.81,130.74,176.89,4,179.91,124.12
1677,223,4,8,1063.74,935.99,795.59,1076.39,20,1063.74,655.92
1678,223,19,1,1594.81,1456.96,1238.41,1675.5,10,1594.81,1062.99
1679,223,18,7,374.71,371.29,315.59,426.98,1,374.71,213.08
1680,223,15,7,339.87,327.09,278.03,376.16,13,339.87,198.35
1681,223,10,5,1006.67,1128.28,959.03,1297.52,3,1006.67,690.98
1682,223,8,1,1002.63,860.13,731.11,989.15,14,1002.63,670.33
1683,224,20,6,606.22,619.35,526.45,712.25,11,606.22,372.52
1684,224,18,7,816.56,790.42,671.86,908.99,2,816.56,455.42
1685,224,19,7,810.47,783.82,666.25,901.4,5,810.47,534.28
1686,224,13,6,2835.13,2606.31,2215.36,2997.25,17,2835.13,1861.27
1687,224,5,9,529.56,574.73,488.52,660.94,4,529.56,358.23
1688,224,9,9,647.31,589.78,501.31,678.25,6,647.31,365.07
1689,224,14,1,1573.66,1629.42,1385.0,1873.83,19,1573.66,993.85
1690,224,3,10,6874.82,7357.78,6254.11,8461.45,4,6874.82,4795.27
1691,224,12,3,1228.36,1125.83,956.95,1294.7,8,1228.36,711.31
1692,225,13,5,341.89,386.5,328.53,444.48,2,341.89,220.22
1693,225,19,2,591.13,608.13,516.91,699.35,4,591.13,334.61
1694,225,10,5,641.15,640.04,544.04,736.05,2,641.15,387.39
1695,225,7,7,597.93,512.18,435.35,589.0,1,597.93,335.46
1696,225,3,4,7406.49,6992.28,5943.44,8041.12,4,7406.49,5082.67
1697,225,6,3,1215.03,1097.91,933.22,1262.59,3,1215.03,771.66
1698,226,2,2,3292.95,3277.05,2785.5,3768.61,3,3292.95,2114.4
1699,226,18,1,801.47,742.44,631.08,853.81,2,801.47,455.43
1700,226,20,1,960.69,964.08,819.47,1108.69,18,960.69,550.33
1701,226,12,2,944.85,842.4,716.04,968.76,7,944.85,531.5
1702,226,5,5,1156.72,1314.0,1116.9,1511.1,9,1156.72,696.67
1703,226,18,5,1674.27,1672.16,1421.33,1922.98,4,1674.27,1049.59
1704,226,13,4,1505.63,1590.12,1351.6,1828.64,9,1505.63,1028.49
1705,226,9,7,402.62,434.81,369.59,500.03,4,402.62,240.26
1706,226,7,8,2579.47,2520.45,2142.38,2898.52,4,2579.47,1707.77
1707,227,20,2,1152.4,1048.59,891.3,1205.87,20,1152.4,694.82
1708,227,3,8,4093.83,4656.44,3957.97,5354.9,2,4093.83,2407.0
1709,227,14,5,1896.3,1978.85,1682.02,2275.67,20,1896.3,1317.5
1710,227,12,7,137.52,150.27,127.73,172.81,1,137.52,84.49
1711,227,6,6,821.25,859.92,730.93,988.9,2,821.25,497.51
1712,227,11,2,191.78,163.64,139.09,188.19,1,191.78,114.94
1713,227,15,10,344.44,350.81,298.19,403.43,11,344.44,209.36
1714,228,7,9,1102.86,1029.43,875.01,1183.84,2,1102.86,707.14
1715,228,3,10,7872.69,7719.66,6561.71,8877.61,4,7872.69,5290.52
1716,228,7,4,635.27,635.01,539.76,730.26,1,635.27,443.76
1717,228,14,2,352.64,363.37,308.86,417.87,4,352.64,225.22
1718,228,8,10,75.6,78.86,67.03,90.69,1,75.6,51.29
1719,228,1,8,3609.45,4114.97,3497.73,4732.22,3,3609.45,2005.23
1720,228,18,9,386.02,330.0,280.5,379.51,1,386.02,239.52
1721,228,14,5,771.71,736.02,625.62,846.42,9,771.71,433.68
1722,228,11,8,3619.47,3400.61,2890.52,3910.7,20,3619.47,2524.92
1723,229,4,6,902.14,827.44,703.33,951.56,20,902.14,607.88
1724,229,5,2,1521.56,1623.93,1380.34,1867.52,11,1521.56,888.52
1725,229,3,4,6057.22,6125.47,5206.65,7044.29,3,6057.22,3335.96
1726,229,2,5,921.24,1044.82,888.09,1201.54,1,921.24,517.05
1727,229,11,10,2467.95,2223.88,1890.29,2557.46,13,2467.95,1408.37
1728,229,15,2,139.76,125.0,106.25,143.75,5,139.76,89.11
1729,229,14,8,357.55,329.72,280.26,379.17,4,357.55,222.28
1730,229,16,5,2527.71,2514.59,2137.4,2891.78,3,2527.71,1425.04
1731,230,3,6,10132.19,9349.11,7946.74,10751.47,5,10132.19,6556.24
1732,230,7,2,655.52,569.04,483.69,654.4,1,655.52,361.83
1733,230,7,8,2246.45,1979.93,1682.94,2276.92,4,2246.45,1305.86
1734,230,19,9,2714.6,2926.73,2487.72,3365.74,17,2714.6,1620.0
1735,230,15,3,454.12,403.72,343.16,464.28,17,454.12,312.21
1736,230,13,8,3589.64,3891.19,3307.51,4474.87,20,3589.64,2075.5
1737,230,9,7,616.13,699.58,594.64,804.52,6,616.13,392.22
1738,231,5,8,541.29,499.16,424.28,574.03,4,541.29,370.3
1739,231,6,5,446.87,451.01,383.36,518.66,1,446.87,269.37
1740,231,4,9,142.72,130.39,110.83,149.95,3,142.72,86.99
1741,231,14,9,891.51,830.69,706.08,955.29,11,891.51,503.41
1742,231,13,7,1201.38,1166.31,991.36,1341.25,7,1201.38,767.81
1743,232,20,8,989.67,1043.46,886.94,1199.98,17,989.67,640.27
1744,232,4,4,178.48,153.62,130.58,176.66,4,178.48,105.29
1745,232,3,9,1813.72,2021.9,1718.61,2325.18,1,1813.72,1187.85
1746,232,13,7,2141.45,2291.73,1947.97,2635.49,13,2141.45,1460.32
1747,232,9,8,647.4,589.83,501.36,678.31,7,647.4,417.92
1748,232,20,5,54.21,54.26,46.13,62.4,1,54.21,35.51
1749,232,16,5,1492.61,1573.85,1337.78,1809.93,2,1492.61,858.24
1750,232,11,8,1086.99,1141.13,969.96,1312.3,5,1086.99,667.61
1751,232,1,3,4194.15,3779.84,3212.87,4346.82,3,4194.15,2785.08
1752,233,20,6,959.7,956.33,812.88,1099.78,16,959.7,563.47
1753,233,4,1,49.66,56.97,48.42,65.51,1,49.66,33.54
1754,233,17,9,2099.89,2273.3,1932.3,2614.29,2,2099.89,1186.44
1755,233,11,8,3333.53,3823.35,3249.85,4396.86,16,3333.53,1962.12
1756,233,16,5,2377.23,2610.97,2219.32,3002.61,3,2377.23,1414.85
1757,234,17,10,3686.52,3891.99,3308.19,4475.79,4,3686.52,2430.27
1758,234,1,3,5566.23,5832.35,4957.5,6707.21,4,5566.23,3179.68
1759,234,16,1,1622.8,1718.12,1460.4,1975.84,2,1622.8,997.38
1760,234,7,2,1298.79,1251.17,1063.49,1438.84,2,1298.79,735.36
1761,234,9,9,1629.74,1813.62,1541.57,2085.66,15,1629.74,939.12
1762,234,12,6,1971.54,2234.89,1899.66,2570.13,13,1971.54,1166.04
1763,234,7,1,3007.03,2865.64,2435.8,3295.49,5,3007.03,1930.08
1764,235,15,10,333.27,380.21,323.18,437.24,12,333.27,208.24
1765,235,5,8,647.99,607.13,516.06,698.19,5,647.99,410.65
1766,235,6,5,1719.94,1874.63,1593.43,2155.82,4,1719.94,949.99
1767,235,2,4,3192.09,2831.48,2406.76,3256.2,3,3192.09,1989.48
1768,235,1,7,4021.9,3419.39,2906.48,3932.3,3,4021.9,2363.73
1769,235,12,5,2616.75,2827.84,2403.66,3252.01,17,2616.75,1500.07
1770,235,3,5,4174.7,3794.88,3225.64,4364.11,2,4174.7,2662.55
1771,235,3,5,3442.61,3889.74,3306.28,4473.2,2,3442.61,2021.88
1772,236,13,7,2544.3,2237.56,1901.93,2573.2,13,2544.3,1499.07
1773,236,10,10,978.59,959.75,815.78,1103.71,3,978.59,666.8
1774,236,19,3,990.85,965.98,821.08,1110.87,7,990.85,574.62
1775,236,10,2,1060.96,1101.8,936.53,1267.07,3,1060.96,670.39
1776,236,13,7,664.25,652.67,554.77,750.57,4,664.25,396.55
1777,236,12,8,1762.13,1720.11,1462.09,1978.13,12,1762.13,1077.61
1778,236,1,9,1417.86,1384.22,1176.59,1591.85,1,1417.86,940.58
1779,236,20,5,479.58,461.33,392.13,530.53,8,479.58,308.44
1780,236,19,5,313.22,303.13,257.66,348.6,2,313.22,191.2
1781,236,1,8,6443.33,5581.88,4744.6,6419.16,5,6443.33,3596.69
1782,237,4,6,901.09,844.48,717.81,971.15,20,901.09,560.68
1783,237,11,1,834.28,877.94,746.25,1009.63,4,834.28,551.38
1784,237,2,4,4639.51,4974.14,4228.02,5720.26,5,4639.51,2896.42
1785,237,8,3,810.26,863.53,734.0,993.06,10,810.26,559.47
1786,237,16,10,1474.86,1253.65,1065.6,1441.69,2,1474.86,944.75
1787,237,4,9,186.09,163.96,139.37,188.56,4,186.09,103.04
1788,237,17,8,3640.88,3227.8,2743.63,3711.97,4,3640.88,2223.42
1789,237,6,4,2137.36,2209.66,1878.21,2541.11,5,2137.36,1316.34
1790,237,20,2,767.56,657.41,558.8,756.02,14,767.56,438.47
1791,237,8,3,1407.91,1427.63,1213.48,1641.77,17,1407.91,874.91
1792,238,10,2,1742.54,1830.21,1555.68,2104.74,5,1742.54,1060.65
1793,238,4,8,729.01,652.06,554.25,749.87,14,729.01,431.95
1794,238,4,10,574.7,540.7,459.59,621.8,13,574.7,371.7
1795,238,20,8,127.63,122.07,103.76,140.38,2,127.63,72.86
1796,238,15,5,31.79,30.44,25.87,35.0,1,31.79,21.57
1797,238,17,4,3238.29,3262.63,2773.24,3752.02,3,3238.29,2030.27
1798,238,6,3,1389.01,1415.32,1203.02,1627.62,3,1389.01,859.69
1799,239,9,5,1175.86,1295.56,1101.22,1489.89,13,1175.86,732.04
1800,239,16,10,1622.3,1830.32,1555.77,2104.87,2,1622.3,1080.96
1801,239,17,5,2077.03,2132.39,1812.53,2452.25,2,2077.03,1323.29
1802,239,19,10,1769.48,1519.73,1291.77,1747.69,13,1769.48,1167.73
1803,239,8,2,315.96,332.96,283.02,382.91,4,315.96,189.12
1804,239,8,4,341.27,307.89,261.71,354.07,4,341.27,233.38
1805,240,3,1,9021.17,7769.26,6603.87,8934.65,5,9021.17,5976.44
1806,240,15,6,595.23,511.21,434.53,587.89,20,595.23,342.92
1807,240,4,8,590.27,614.6,522.41,706.79,13,590.27,373.92
1808,240,7,5,2366.06,2214.22,1882.09,2546.35,4,2366.06,1372.74
1809,240,6,7,2383.59,2163.56,1839.03,2488.1,5,2383.59,1519.1
1810,240,4,4,104.08,116.36,98.9,133.81,2,104.08,62.86
1811,240,14,10,1718.78,1636.65,1391.15,1882.15,18,1718.78,1121.26
1812,240,17,8,2130.83,2175.81,1849.44,2502.18,2,2130.83,1323.37
1813,241,12,10,2871.58,3131.39,2661.68,3601.1,18,2871.58,1768.41
1814,241,13,2,3114.05,3377.86,2871.18,3884.54,19,3114.05,1852.03
1815,241,4,8,356.84,361.18,307.0,415.35,8,356.84,197.47
1816,241,10,5,1452.75,1264.46,1074.79,1454.12,4,1452.75,988.92
1817,241,10,2,1771.3,1958.98,1665.14,2252.83,5,1771.3,1221.79
1818,241,17,5,4090.82,4147.2,3525.12,4769.28,4,4090.82,2797.19
1819,241,19,8,1382.1,1188.16,1009.94,1366.39,9,1382.1,847.52
1820,242,11,1,936.14,1025.1,871.34,1178.87,5,936.14,561.16
1821,242,2,4,3654.67,4145.86,3523.98,4767.73,4,3654.67,2505.82
1822,242,2,6,1088.89,1120.95,952.81,1289.1,1,1088.89,698.92
1823,242,3,9,8274.48,7704.8,6549.08,8860.52,4,8274.48,4602.77
1824,242,2,8,4720.52,4508.46,3832.19,5184.73,5,4720.52,2934.46
1825,242,8,1,143.03,155.13,131.86,178.39,2,143.03,82.88
1826,243,13,1,3210.51,3101.8,2636.53,3567.07,18,3210.51,1947.45
1827,243,5,7,1823.9,1613.55,1371.52,1855.59,14,1823.9,1035.42
1828,243,20,6,664.62,651.96,554.17,749.76,12,664.62,371.32
1829,243,8,2,1353.92,1318.61,1120.82,1516.4,19,1353.92,897.49
1830,243,18,10,438.18,374.41,318.25,430.57,1,438.18,288.31
1831,243,2,2,924.42,835.84,710.46,961.21,1,924.42,514.49
1832,243,12,10,1310.74,1165.14,990.37,1339.91,8,1310.74,799.13
